cluster_id	nematode_id_fraction	proteins
OG0000363	1.0	CPFORC.WP_060671027.1,CPWAL-14572.WP_003478625.1,CPATCC3626.WP_003457335.1,CPATCC13124.WP_003457335.1,CPF4969.WP_003468218.1,CPMPRL3750.fig|195102.37.peg.1892,CP13.WP_011010804.1,CPMPRL4725.fig|195102.36.peg.1315,CPNCTC8239.WP_003471050.1,CPMPRL4450.fig|195102.34.peg.1721,CPJP838.WP_061429093.1,CPMPRL4716.fig|195102.30.peg.774,CPF262.WP_003482141.1,CP1207.WP_025648101.1,CPJJC.WP_025648101.1,CPMPRL4350.fig|195102.38.peg.1323,CBOT.YP_001386128,CPCP4.WP_057231978.1,CPMJR7757A.WP_060794647.1,CPJGS1987.WP_003462754.1,CPMPRL4477.fig|195102.33.peg.1444,CPSM101.WP_011592970.1,CPMPRL4492.fig|195102.32.peg.1400,CPJGS1721.WP_003473307.1,CPJGS1495.WP_003452501.1,CPMPRL4782.fig|195102.31.peg.2067,CPJP55.WP_061415929.1
OG0000364	1.0	CPMPRL3750.fig|195102.37.peg.1889,CP1207.WP_049040050.1,CPJGS1987.WP_003452421.1,CPF4969.WP_003468198.1,CBOT.YP_001386131,CPMPRL4725.fig|195102.36.peg.1312,CPMPRL4716.fig|195102.30.peg.771,CPWAL-14572.WP_003452421.1,CPNCTC8239.WP_003470917.1,CP13.WP_011010801.1,CPJP838.WP_003452421.1,CPJJC.WP_003452421.1,CPF262.WP_003482138.1,CPJGS1495.WP_003452421.1,CPATCC13124.WP_003452421.1,CPMPRL4350.fig|195102.38.peg.1320,CPFORC.WP_060671025.1,CPMJR7757A.WP_060794649.1,CPCP4.WP_057231974.1,CPJGS1721.WP_003473350.1,CPJP55.WP_061415927.1,CPMPRL4477.fig|195102.33.peg.1441,CPMPRL4450.fig|195102.34.peg.1718,CPMPRL4492.fig|195102.32.peg.1404,CPATCC3626.WP_003457366.1,CPMPRL4782.fig|195102.31.peg.2064,CPSM101.WP_045009257.1
OG0000365	1.0	CPJGS1721.WP_003473316.1,CPMPRL3750.fig|195102.37.peg.1888,CPMJR7757A.WP_060794650.1,CPMPRL4725.fig|195102.36.peg.1311,CBOT.YP_001386132,CPNCTC8239.WP_003470723.1,CPATCC13124.WP_011591064.1,CPJGS1987.WP_003462737.1,CPF4969.WP_003468176.1,CP13.WP_011010800.1,CPJP838.WP_061429091.1,CPF262.WP_003482136.1,CPATCC3626.WP_003457385.1,CPSM101.WP_011592966.1,CPMPRL4716.fig|195102.30.peg.770,CPMPRL4350.fig|195102.38.peg.1319,CPJGS1495.WP_003452518.1,CPCP4.WP_057231972.1,CPMPRL4477.fig|195102.33.peg.1439,CPJP55.WP_049040052.1,CP1207.WP_049040052.1,CPJJC.WP_025648096.1,CPMPRL4450.fig|195102.34.peg.1717,CPWAL-14572.WP_003478623.1,CPFORC.WP_060671023.1,CPMPRL4492.fig|195102.32.peg.1405,CPMPRL4782.fig|195102.31.peg.2063
OG0000366	1.0	CPMPRL3750.fig|195102.37.peg.1887,CPF262.WP_003482134.1,CPMJR7757A.WP_060794651.1,CPMPRL4716.fig|195102.30.peg.769,CPMPRL4350.fig|195102.38.peg.1318,CPWAL-14572.WP_003478622.1,CBOT.YP_001386133,CPMPRL4725.fig|195102.36.peg.1310,CPJP838.WP_061429090.1,CPJGS1987.WP_003452402.1,CPSM101.WP_011592965.1,CP13.WP_011010799.1,CPF4969.WP_003468180.1,CPFORC.WP_003452402.1,CPCP4.WP_057231970.1,CPATCC3626.WP_003457399.1,CPJP55.WP_049040054.1,CPATCC13124.WP_011591063.1,CPNCTC8239.WP_003471041.1,CPMPRL4477.fig|195102.33.peg.1438,CPJGS1495.WP_003452402.1,CPJGS1721.WP_003473358.1,CPMPRL4450.fig|195102.34.peg.1716,CPJJC.WP_025648095.1,CP1207.WP_049040054.1,CPMPRL4782.fig|195102.31.peg.2062,CPMPRL4492.fig|195102.32.peg.1406
OG0000367	1.0	CPMPRL4350.fig|195102.38.peg.1317,CPMPRL3750.fig|195102.37.peg.1886,CPJGS1721.WP_003473302.1,CPMPRL4716.fig|195102.30.peg.768,CPJGS1495.WP_003452456.1,CPJGS1987.WP_003452456.1,CP1207.WP_003468145.1,CPJP838.WP_003468145.1,CBOT.YP_001386134,CPFORC.WP_003452456.1,CPSM101.WP_011592964.1,CPATCC3626.WP_003457383.1,CPMJR7757A.WP_003473302.1,CPJP55.WP_003468145.1,CPF262.WP_003468145.1,CPWAL-14572.WP_003468145.1,CPF4969.WP_003468145.1,CPMPRL4477.fig|195102.33.peg.1437,CPMPRL4725.fig|195102.36.peg.1309,CPNCTC8239.WP_003468145.1,CPCP4.WP_057231968.1,CPMPRL4450.fig|195102.34.peg.1715,CPJJC.WP_011592964.1,CPMPRL4492.fig|195102.32.peg.1407,CPATCC13124.WP_003468145.1,CP13.WP_003468145.1,CPMPRL4782.fig|195102.31.peg.2061
OG0000368	1.0	CP13.WP_003452988.1,CPMPRL3750.fig|195102.37.peg.2518,CPMPRL4782.fig|195102.31.peg.2953,CPJGS1987.WP_003461387.1,CPMPRL4450.fig|195102.34.peg.98,CPMJR7757A.WP_003468473.1,CBOT.YP_001386137,CPFORC.WP_003452988.1,CPSM101.WP_003452988.1,CPMPRL4477.fig|195102.33.peg.1575,CPMPRL4492.fig|195102.32.peg.2683,CPATCC3626.WP_003452988.1,CPJP55.WP_003452988.1,CPF4969.WP_003468473.1,CPF262.WP_003480365.1,CPJJC.WP_025648782.1,CPNCTC8239.WP_003452988.1,CPJGS1721.WP_043014239.1,CPCP4.WP_011590287.1,CPMPRL4350.fig|195102.38.peg.1444,CPJP838.WP_061426554.1,CPATCC13124.WP_011590287.1,CPMPRL4716.fig|195102.30.peg.1116,CPJGS1495.WP_003452988.1,CPMPRL4725.fig|195102.36.peg.1439,CP1207.WP_003468473.1,CPWAL-14572.WP_003452988.1
OG0000369	1.0	CPMPRL4782.fig|195102.31.peg.2954,CPMPRL3750.fig|195102.37.peg.2519,CPWAL-14572.WP_003460748.1,CPATCC13124.WP_003453085.1,CPJP55.WP_003453085.1,CPMPRL4350.fig|195102.38.peg.1445,CPF262.WP_003453085.1,CPMPRL4450.fig|195102.34.peg.99,CPATCC3626.WP_003460748.1,CPMPRL4477.fig|195102.33.peg.1576,CPNCTC8239.WP_003453085.1,CBOT.YP_001386141,CPCP4.WP_003453085.1,CPJP838.WP_003453085.1,CPMPRL4725.fig|195102.36.peg.1440,CPJGS1495.WP_003453085.1,CPJJC.WP_003453085.1,CP13.WP_003453085.1,CPJGS1721.WP_043013997.1,CPMPRL4716.fig|195102.30.peg.1117,CPMJR7757A.WP_003453085.1,CPF4969.WP_003453085.1,CPFORC.WP_003453085.1,CPMPRL4492.fig|195102.32.peg.2684,CPJGS1987.WP_003453085.1,CP1207.WP_003453085.1,CPSM101.WP_003453085.1
OG0000370	1.0	CPMJR7757A.WP_060796559.1,CPMPRL3750.fig|195102.37.peg.2534,CPMPRL4782.fig|195102.31.peg.2975,CPSM101.WP_011591726.1,CPF262.WP_003480375.1,CPJGS1721.WP_003461445.1,CP13.WP_011009963.1,CP1207.WP_049039985.1,CPJGS1987.WP_003461445.1,CBOT.YP_001386143,CPMPRL4725.fig|195102.36.peg.1460,CPNCTC8239.WP_003471892.1,CPJGS1495.WP_003452897.1,CPATCC13124.WP_003457020.1,CPATCC3626.WP_003457020.1,CPFORC.WP_060669758.1,CPWAL-14572.WP_003476955.1,CPMPRL4477.fig|195102.33.peg.1596,CPJJC.WP_025648773.1,CPMPRL4450.fig|195102.34.peg.120,CPJP838.WP_061426570.1,CPMPRL4492.fig|195102.32.peg.2700,CPMPRL4350.fig|195102.38.peg.1473,CPMPRL4716.fig|195102.30.peg.1137,CPJP55.WP_003468448.1,CPCP4.WP_003468448.1,CPF4969.WP_003468448.1
OG0000371	1.0	CPCP4.WP_003472686.1,CPMPRL3750.fig|195102.37.peg.1094,CPATCC3626.WP_003460746.1,CPMPRL4350.fig|195102.38.peg.449,CPMPRL4716.fig|195102.30.peg.2008,CPJGS1721.WP_003475815.1,CPF4969.WP_003469797.1,CPJP55.WP_061415666.1,CPJGS1495.WP_003449122.1,CBOT.YP_001386147,CPWAL-14572.WP_003477954.1,CP13.WP_003472686.1,CPMJR7757A.WP_060794326.1,CPJJC.WP_025647956.1,CPMPRL4725.fig|195102.36.peg.486,CPMPRL4492.fig|195102.32.peg.754,CPMPRL4782.fig|195102.31.peg.1173,CP1207.WP_025647956.1,CPMPRL4450.fig|195102.34.peg.922,CPF262.WP_003472686.1,CPNCTC8239.WP_003472686.1,CPFORC.WP_060670523.1,CPJGS1987.WP_003465922.1,CPMPRL4477.fig|195102.33.peg.648,CPJP838.WP_061428307.1,CPSM101.WP_011592328.1,CPATCC13124.WP_011590763.1
OG0000373	1.0	CPJP838.WP_061427962.1,CPWAL-14572.WP_003456641.1,CP13.WP_011010317.1,CPMPRL4725.fig|195102.36.peg.332,CPCP4.WP_057231428.1,CPJGS1987.WP_003462448.1,CPMJR7757A.WP_060796101.1,CP1207.WP_003456641.1,CPMPRL4450.fig|195102.34.peg.769,CPJJC.WP_003456641.1,CPNCTC8239.WP_003472762.1,CPMPRL4477.fig|195102.33.peg.503,CPMPRL4782.fig|195102.31.peg.1015,CPFORC.WP_003456641.1,CPMPRL3750.fig|195102.37.peg.1992,CPATCC13124.WP_011590696.1,CPMPRL4716.fig|195102.30.peg.1854,CPJP55.WP_003456641.1,CPSM101.WP_011592212.1,CPF4969.WP_003467173.1,CPJGS1721.WP_003475493.1,CBOT.YP_001386158,CPATCC3626.WP_003456641.1,CPJGS1495.WP_003453598.1,CPMPRL4492.fig|195102.32.peg.900,CPMPRL4350.fig|195102.38.peg.289,CPF262.WP_003481276.1
OG0000375	1.0	CPATCC3626.WP_003457503.1,CPJP838.WP_061426112.1,CPF262.WP_003479911.1,CPMPRL4450.fig|195102.34.peg.2516,CPMJR7757A.WP_060796377.1,CPMPRL4716.fig|195102.30.peg.2671,CPMPRL4725.fig|195102.36.peg.2821,CPJGS1721.WP_003448605.1,CPSM101.WP_011591286.1,CPMPRL4492.fig|195102.32.peg.2502,CP13.WP_003448605.1,CPJJC.WP_025648266.1,CPMPRL4350.fig|195102.38.peg.2739,CPMPRL4477.fig|195102.33.peg.2650,CPNCTC8239.WP_004459640.1,CPMPRL4782.fig|195102.31.peg.3103,CBOT.YP_001386167,CPJGS1987.WP_003462849.1,CPATCC13124.WP_004459640.1,CPJP55.WP_025648266.1,CPCP4.WP_004459640.1,CPFORC.WP_060669439.1,CPWAL-14572.WP_003448605.1,CP1207.WP_049039953.1,CPF4969.WP_003448605.1,CPJGS1495.WP_003448605.1,CPMPRL3750.fig|195102.37.peg.289
OG0000376	1.0	CPJJC.WP_025648365.1,CP13.WP_011010870.1,CPMPRL4450.fig|195102.34.peg.2370,CPJP55.WP_003462281.1,CPJGS1495.WP_003454328.1,CBOT.YP_001386168,CPSM101.WP_011593078.1,CPMPRL4782.fig|195102.31.peg.2759,CP1207.WP_049039219.1,CPMPRL4350.fig|195102.38.peg.2592,CPFORC.WP_003454328.1,CPWAL-14572.WP_003462281.1,CPJGS1721.WP_003475098.1,CPCP4.WP_057232133.1,CPMPRL3750.fig|195102.37.peg.3090,CPMPRL4492.fig|195102.32.peg.2189,CPF4969.WP_042261994.1,CPATCC13124.WP_003462281.1,CPJGS1987.WP_003462281.1,CPJP838.WP_061429193.1,CPMPRL4725.fig|195102.36.peg.2632,CPMJR7757A.WP_060796852.1,CPATCC3626.WP_003457924.1,CPNCTC8239.WP_004459208.1,CPMPRL4477.fig|195102.33.peg.2504,CPMPRL4716.fig|195102.30.peg.906,CPF262.WP_003482313.1
OG0000377	1.0	CPJP55.WP_003477685.1,CPATCC13124.WP_003477685.1,CPJGS1721.WP_003474739.1,CPJGS1495.WP_003448399.1,CPATCC3626.WP_003460398.1,CP13.WP_011010160.1,CPMPRL4492.fig|195102.32.peg.1053,CPJGS1987.WP_003460398.1,CPMPRL4725.fig|195102.36.peg.66,CPCP4.WP_003477685.1,CPMJR7757A.WP_060796766.1,CPF262.WP_003477685.1,CPMPRL4477.fig|195102.33.peg.281,CBOT.YP_001386169,CPJP838.WP_061427649.1,CPNCTC8239.WP_004458806.1,CPMPRL4350.fig|195102.38.peg.84,CPMPRL4716.fig|195102.30.peg.1683,CP1207.WP_049039167.1,CPF4969.WP_003468540.1,CPMPRL3750.fig|195102.37.peg.1534,CPSM101.WP_011592090.1,CPMPRL4450.fig|195102.34.peg.605,CPMPRL4782.fig|195102.31.peg.848,CPJJC.WP_004458806.1,CPWAL-14572.WP_003477685.1,CPFORC.WP_060670244.1
OG0000379	1.0	CPMPRL3750.fig|195102.37.peg.807,CPMPRL4716.fig|195102.30.peg.179,CPATCC13124.WP_003449708.1,CPMJR7757A.WP_060796014.1,CPJGS1987.WP_003449708.1,CPMPRL4477.fig|195102.33.peg.862,CPFORC.WP_003449708.1,CPF262.WP_003449708.1,CPMPRL4782.fig|195102.31.peg.1401,CPJP838.WP_061428703.1,CPMPRL4450.fig|195102.34.peg.1135,CPNCTC8239.WP_003449708.1,CPF4969.WP_003449708.1,CPJJC.WP_003449708.1,CPJP55.WP_003449708.1,CPJGS1495.WP_003449708.1,CPSM101.WP_011592500.1,CPCP4.WP_003449708.1,CPMPRL4350.fig|195102.38.peg.735,CPJGS1721.WP_003449708.1,CBOT.YP_001386176,CPWAL-14572.WP_003449708.1,CPMPRL4725.fig|195102.36.peg.709,CPMPRL4492.fig|195102.32.peg.1914,CP1207.WP_003449708.1,CP13.WP_003449708.1,CPATCC3626.WP_003449708.1
OG0000380	1.0	CPJGS1495.WP_003449685.1,CPMPRL3750.fig|195102.37.peg.806,CPMPRL4716.fig|195102.30.peg.178,CPJJC.WP_003449685.1,CPMJR7757A.WP_060796013.1,CPWAL-14572.WP_003449685.1,CP13.WP_003449685.1,CPMPRL4782.fig|195102.31.peg.1400,CPF4969.WP_003449685.1,CPF262.WP_003449685.1,CPMPRL4477.fig|195102.33.peg.861,CPCP4.WP_003449685.1,CPNCTC8239.WP_003449685.1,CPSM101.WP_011592499.1,CPJP838.WP_061428702.1,CPATCC13124.WP_003449685.1,CPJGS1987.WP_003449685.1,CPMPRL4450.fig|195102.34.peg.1134,CPJGS1721.WP_003449685.1,CP1207.WP_003449685.1,CPATCC3626.WP_003449685.1,CPMPRL4350.fig|195102.38.peg.734,CPJP55.WP_003449685.1,CBOT.YP_001386177,CPMPRL4492.fig|195102.32.peg.1913,CPMPRL4725.fig|195102.36.peg.708,CPFORC.WP_003449685.1
OG0000381	1.0	CPMPRL3750.fig|195102.37.peg.805,CP13.WP_011010518.1,CPMJR7757A.WP_060796012.1,CPMPRL4782.fig|195102.31.peg.1399,CPWAL-14572.WP_003449510.1,CPMPRL4477.fig|195102.33.peg.860,CPF4969.WP_003449510.1,CPCP4.WP_003449510.1,CPJGS1721.WP_003449510.1,CPMPRL4716.fig|195102.30.peg.177,CPMPRL4450.fig|195102.34.peg.1133,CPATCC13124.WP_003449510.1,CPJJC.WP_003449510.1,CPJP838.WP_061428701.1,CPF262.WP_003449510.1,CPNCTC8239.WP_003449510.1,CPSM101.WP_011592498.1,CPFORC.WP_003449510.1,CPMPRL4350.fig|195102.38.peg.733,CPJGS1495.WP_003449510.1,CPMPRL4725.fig|195102.36.peg.707,CPJP55.WP_003449510.1,CP1207.WP_003449510.1,CPMPRL4492.fig|195102.32.peg.1912,CPJGS1987.WP_003449510.1,CBOT.YP_001386178,CPATCC3626.WP_003449510.1
OG0000383	1.0	CPMPRL4450.fig|195102.34.peg.1933,CBOT.YP_001386192,CPMPRL4716.fig|195102.30.peg.2383,CPMPRL3750.fig|195102.37.peg.2203,CPATCC3626.WP_003455280.1,CPMPRL4725.fig|195102.36.peg.2189,CPMJR7757A.WP_060794370.1,CPATCC13124.WP_011590179.1,CPMPRL4492.fig|195102.32.peg.1799,CP1207.WP_049039237.1,CPCP4.WP_057230643.1,CPF4969.WP_004457405.1,CPSM101.WP_011591517.1,CPFORC.WP_060669564.1,CPJJC.WP_025648416.1,CPMPRL4477.fig|195102.33.peg.2033,CP13.WP_011009787.1,CPJGS1495.WP_003449900.1,CPJGS1721.WP_003473982.1,CPMPRL4350.fig|195102.38.peg.2130,CPMPRL4782.fig|195102.31.peg.2302,CPWAL-14572.WP_003478896.1,CPJP55.WP_003455280.1,CPNCTC8239.WP_003471429.1,CPF262.WP_003480104.1,CPJGS1987.WP_003461242.1,CPJP838.WP_061426333.1
OG0000384	1.0	CPMPRL4350.fig|195102.38.peg.2231,CPF262.WP_003471331.1,CPCP4.WP_003471331.1,CPMPRL4725.fig|195102.36.peg.2286,CPATCC3626.WP_003455498.1,CPMPRL4782.fig|195102.31.peg.2406,CBOT.YP_001386204,CPWAL-14572.WP_003471331.1,CP1207.WP_003471331.1,CPJGS1987.WP_003461021.1,CPNCTC8239.WP_003471331.1,CPFORC.WP_003455498.1,CPJJC.WP_003455498.1,CPJP55.WP_061414750.1,CPATCC13124.WP_003471331.1,CPJP838.WP_061426422.1,CPJGS1721.WP_003471331.1,CP13.WP_003471331.1,CPMPRL4716.fig|195102.30.peg.2762,CPMPRL4492.fig|195102.32.peg.152,CPMJR7757A.WP_060796685.1,CPMPRL4477.fig|195102.33.peg.2118,CPMPRL4450.fig|195102.34.peg.2015,CPMPRL3750.fig|195102.37.peg.2299,CPF4969.WP_003455498.1,CPSM101.WP_011591600.1,CPJGS1495.WP_003450176.1
OG0000385	1.0	CPMPRL4350.fig|195102.38.peg.252,CPJP55.WP_061415562.1,CPFORC.WP_060670377.1,CPF4969.WP_003460660.1,CPMPRL3750.fig|195102.37.peg.1957,CPMPRL4450.fig|195102.34.peg.734,CPJGS1987.WP_004457002.1,CPJGS1495.WP_042259744.1,CPCP4.WP_003460660.1,CPATCC13124.WP_003460660.1,CPSM101.WP_011592185.1,CPMPRL4782.fig|195102.31.peg.978,CPMPRL4492.fig|195102.32.peg.936,CBOT.YP_001386205,CPJJC.WP_003460660.1,CPMPRL4477.fig|195102.33.peg.466,CPNCTC8239.WP_003460660.1,CPJGS1721.WP_003460660.1,CPF262.WP_003481254.1,CP1207.WP_003460660.1,CPMPRL4716.fig|195102.30.peg.1817,CPMPRL4725.fig|195102.36.peg.296,CPATCC3626.WP_003460660.1,CPMJR7757A.WP_060796512.1,CP13.WP_011010296.1,CPWAL-14572.WP_003460660.1,CPJP838.WP_061427924.1
OG0000386	1.0	CPJJC.WP_003470337.1,CPMPRL4350.fig|195102.38.peg.562,CPMPRL3750.fig|195102.37.peg.633,CPF4969.WP_003470337.1,CPFORC.WP_003470337.1,CPJP55.WP_003457170.1,CPATCC13124.WP_003457170.1,CPJP838.WP_061428383.1,CPJGS1721.WP_003475764.1,CPMPRL4782.fig|195102.31.peg.1220,CPCP4.WP_057231573.1,CPMPRL4450.fig|195102.34.peg.964,CPSM101.WP_011592363.1,CP1207.WP_003470337.1,CPMJR7757A.WP_060795853.1,CPMPRL4492.fig|195102.32.peg.1140,CPMPRL4477.fig|195102.33.peg.691,CPF262.WP_003481531.1,CPMPRL4716.fig|195102.30.peg.2055,CPJGS1495.WP_003454661.1,CPATCC3626.WP_003457170.1,CPJGS1987.WP_003463750.1,CBOT.YP_001386211,CPMPRL4725.fig|195102.36.peg.531,CPWAL-14572.WP_003457170.1,CPNCTC8239.WP_003470337.1,CP13.WP_011010427.1
OG0000389	1.0	CPMPRL3750.fig|195102.37.peg.2670,CPSM101.WP_011591854.1,CPMJR7757A.WP_060796609.1,CPJGS1495.WP_003449254.1,CPFORC.WP_003455759.1,CPMPRL4350.fig|195102.38.peg.1625,CPATCC13124.WP_003455759.1,CPJP838.WP_061426795.1,CPMPRL4450.fig|195102.34.peg.247,CP13.WP_011010045.1,CPJJC.WP_003455759.1,CPJGS1987.WP_003466752.1,CPMPRL4725.fig|195102.36.peg.1607,CPMPRL4492.fig|195102.32.peg.1764,CPJP55.WP_003455759.1,CPNCTC8239.WP_004458946.1,CPMPRL4782.fig|195102.31.peg.373,CP1207.WP_003455759.1,CPMPRL4477.fig|195102.33.peg.1728,CPF262.WP_003480557.1,CPCP4.WP_003466752.1,CPATCC3626.WP_003455759.1,CBOT.YP_001386264,CPF4969.WP_003466752.1,CPMPRL4716.fig|195102.30.peg.1279,CPJGS1721.WP_004460365.1,CPWAL-14572.WP_003477147.1
OG0000390	1.0	CPWAL-14572.WP_003473969.1,CPMJR7757A.WP_060794384.1,CPF4969.WP_003473969.1,CPSM101.WP_011591498.1,CPMPRL4350.fig|195102.38.peg.2121,CPMPRL4450.fig|195102.34.peg.1910,CPJP838.WP_061426327.1,CPMPRL3750.fig|195102.37.peg.2194,CPJGS1495.WP_003450209.1,CPATCC3626.WP_003455285.1,CP1207.WP_003473969.1,CPJGS1987.WP_003455285.1,CBOT.YP_001386269,CPJJC.WP_003473969.1,CPATCC13124.WP_003455285.1,CPMPRL4492.fig|195102.32.peg.1805,CPFORC.WP_011591498.1,CPCP4.WP_057230633.1,CPJP55.WP_003455285.1,CPMPRL4716.fig|195102.30.peg.2363,CPJGS1721.WP_003473969.1,CPMPRL4477.fig|195102.33.peg.2013,CPMPRL4782.fig|195102.31.peg.2279,CP13.WP_003473969.1,CPF262.WP_003480099.1,CPMPRL4725.fig|195102.36.peg.2169,CPNCTC8239.WP_003455285.1
OG0000391	1.0	CPJP55.WP_004457814.1,CP1207.WP_004457814.1,CPF262.WP_003481992.1,CPATCC3626.WP_003455066.1,CPATCC13124.WP_003451174.1,CPMJR7757A.WP_060795941.1,CBOT.YP_001386278,CPMPRL4725.fig|195102.36.peg.1120,CPJP838.WP_061428953.1,CPCP4.WP_003451174.1,CPSM101.WP_011592818.1,CPJJC.WP_011592818.1,CPJGS1987.WP_003451174.1,CP13.WP_003473724.1,CPF4969.WP_004457814.1,CPMPRL4492.fig|195102.32.peg.1588,CPMPRL3750.fig|195102.37.peg.1706,CPMPRL4450.fig|195102.34.peg.1533,CPMPRL4716.fig|195102.30.peg.578,CPJGS1721.WP_003473724.1,CPJGS1495.WP_003451174.1,CPMPRL4477.fig|195102.33.peg.1259,CPMPRL4350.fig|195102.38.peg.1131,CPNCTC8239.WP_003470678.1,CPMPRL4782.fig|195102.31.peg.1870,CPWAL-14572.WP_003451174.1,CPFORC.WP_003451174.1
OG0000392	1.0	CPMPRL4450.fig|195102.34.peg.1119,CPJP838.WP_061428675.1,CPFORC.WP_003449620.1,CPCP4.WP_003456112.1,CPJJC.WP_003472492.1,CPMPRL4477.fig|195102.33.peg.846,CPJGS1987.WP_003449620.1,CPF4969.WP_003468087.1,CPJP55.WP_003456112.1,CPMPRL4725.fig|195102.36.peg.693,CPMJR7757A.WP_060796152.1,CPJGS1495.WP_003449620.1,CPJGS1721.WP_003472492.1,CPATCC13124.WP_003472492.1,CPWAL-14572.WP_003456112.1,CPMPRL4350.fig|195102.38.peg.719,CPMPRL4716.fig|195102.30.peg.163,CBOT.YP_001386282,CPNCTC8239.WP_003472492.1,CPMPRL3750.fig|195102.37.peg.791,CPMPRL4782.fig|195102.31.peg.1385,CP1207.WP_003468087.1,CP13.WP_003449620.1,CPATCC3626.WP_003456112.1,CPSM101.WP_011592483.1,CPF262.WP_003449620.1,CPMPRL4492.fig|195102.32.peg.1898
OG0000394	1.0	CPMPRL4450.fig|195102.34.peg.1116,CPJGS1721.WP_003449588.1,CPWAL-14572.WP_003449588.1,CPJGS1495.WP_003449588.1,CPMPRL4477.fig|195102.33.peg.843,CP1207.WP_003468055.1,CPSM101.WP_011592480.1,CPJGS1987.WP_003449588.1,CPMPRL4725.fig|195102.36.peg.690,CPATCC13124.WP_003449588.1,CPCP4.WP_003449588.1,CP13.WP_003449588.1,CPMPRL4350.fig|195102.38.peg.716,CPNCTC8239.WP_003449588.1,CPJJC.WP_003449588.1,CPMJR7757A.WP_060796149.1,CPMPRL4716.fig|195102.30.peg.160,CPATCC3626.WP_003449588.1,CBOT.YP_001386285,CPMPRL4782.fig|195102.31.peg.1382,CPF4969.WP_003468055.1,CPFORC.WP_003449588.1,CPMPRL3750.fig|195102.37.peg.788,CPMPRL4492.fig|195102.32.peg.1895,CPF262.WP_003449588.1,CPJP55.WP_003449588.1,CPJP838.WP_003449588.1
OG0000395	1.0	CP1207.WP_003451138.1,CPMJR7757A.WP_003451138.1,CPNCTC8239.WP_003451138.1,CPJGS1721.WP_003451138.1,CBOT.YP_001386295,CPMPRL4350.fig|195102.38.peg.1117,CPCP4.WP_003451138.1,CPMPRL4477.fig|195102.33.peg.1245,CP13.WP_003451138.1,CPJGS1987.WP_003451138.1,CPJP55.WP_003451138.1,CPJJC.WP_003451138.1,CPF262.WP_003451138.1,CPMPRL4492.fig|195102.32.peg.1602,CPWAL-14572.WP_003451138.1,CPSM101.WP_011592805.1,CPF4969.WP_003451138.1,CPMPRL4450.fig|195102.34.peg.1519,CPMPRL4782.fig|195102.31.peg.1856,CPFORC.WP_003451138.1,CPATCC3626.WP_003451138.1,CPATCC13124.WP_003451138.1,CPJGS1495.WP_003451138.1,CPMPRL4725.fig|195102.36.peg.1106,CPJP838.WP_003451138.1,CPMPRL3750.fig|195102.37.peg.1692,CPMPRL4716.fig|195102.30.peg.564
OG0000396	1.0	CPMJR7757A.WP_060794878.1,CPJP838.WP_061426139.1,CPCP4.WP_025648250.1,CBOT.YP_001386296,CPMPRL4492.fig|195102.32.peg.646,CPF4969.WP_003467797.1,CPF262.WP_003457508.1,CPFORC.WP_060669457.1,CPATCC13124.WP_011590090.1,CPJGS1495.WP_003452587.1,CPJGS1987.WP_003457508.1,CPATCC3626.WP_003457508.1,CPMPRL4716.fig|195102.30.peg.2700,CPSM101.WP_011591308.1,CPMPRL4477.fig|195102.33.peg.2678,CPJGS1721.WP_003457508.1,CPMPRL4350.fig|195102.38.peg.2777,CP13.WP_003457508.1,CPWAL-14572.WP_003479449.1,CPJJC.WP_025648250.1,CPMPRL4782.fig|195102.31.peg.3126,CPNCTC8239.WP_003467797.1,CPJP55.WP_061414268.1,CPMPRL4450.fig|195102.34.peg.2561,CPMPRL4725.fig|195102.36.peg.2850,CPMPRL3750.fig|195102.37.peg.119,CP1207.WP_025648250.1
OG0000397	1.0	CP13.WP_003450602.1,CPSM101.WP_011593227.1,CPMPRL4716.fig|195102.30.peg.2515,CBOT.YP_001386298,CPFORC.WP_003450602.1,CPMPRL3750.fig|195102.37.peg.2927,CPJGS1495.WP_003450602.1,CPF262.WP_003450602.1,CPCP4.WP_003450602.1,CPJGS1721.WP_003473620.1,CPJP55.WP_003450602.1,CPNCTC8239.WP_003450602.1,CPJJC.WP_025648447.1,CPMPRL4492.fig|195102.32.peg.2341,CPMJR7757A.WP_025648447.1,CPWAL-14572.WP_003450602.1,CPMPRL4450.fig|195102.34.peg.2141,CPJP838.WP_061429302.1,CPMPRL4725.fig|195102.36.peg.2419,CPF4969.WP_003450602.1,CPMPRL4782.fig|195102.31.peg.2540,CPATCC3626.WP_003450602.1,CPMPRL4477.fig|195102.33.peg.2245,CPMPRL4350.fig|195102.38.peg.2373,CP1207.WP_049039664.1,CPATCC13124.WP_011591158.1,CPJGS1987.WP_003450602.1
